name,height,width,max_abs_uint8,mean_abs_uint8,differing_values,value_count,psnr_db
01.png,576,768,26,2.665484393084491,1118788,1327104,36.88078085183303
02.png,576,768,42,3.718285831404321,1206530,1327104,35.139047852874384
03.png,576,768,46,2.610377182195216,1129682,1327104,37.19443419822412
04.png,576,768,40,2.77875057267554,1162072,1327104,36.46593158964542
05.png,280,280,24,3.724579081632653,217543,235200,35.361460537287556
06.png,475,575,43,3.691782151029748,741263,819375,34.08601388447587
07.png,446,599,23,1.985225749941981,677517,801462,39.4063374595522
08.png,458,611,21,5.253566944684663,801193,839514,32.098493354061915
09.png,709,945,43,2.9780703129081125,1744873,2010015,34.80346871069264
10.png,480,640,50,2.917378472222222,847523,921600,36.39060261556105
11.png,280,280,21,2.4456675170068025,190757,235200,37.067560220553325
12.png,328,595,21,7.343958803033408,583639,585480,30.52712445127408
13.png,551,749,30,3.4196391720519475,1188150,1238097,36.25900636847122
14.png,480,640,37,2.4685828993055554,778859,921600,37.999166852190044
15.png,458,622,30,2.8379435263061823,710524,854628,35.291872977281386
16.png,457,619,34,1.9828103255880818,736441,848649,39.07161706927431
17.png,450,620,29,1.9118124253285544,578798,837000,38.23965226544224
18.png,450,620,42,2.163372759856631,639704,837000,37.61770268787902
19.png,450,620,32,4.151916367980884,823981,837000,34.15029452630746
20.png,450,620,33,3.433977299880526,813969,837000,35.89947222388477
21.png,576,768,82,2.5348571023823303,1140821,1327104,37.41179889301889
22.png,450,620,29,3.3809928315412185,782160,837000,33.948618788519845
23.png,450,620,29,3.1070059737156512,726679,837000,33.87018514322516
24.png,450,620,26,2.4943046594982077,760679,837000,37.32277347383691
25.png,450,620,25,1.931183990442055,734739,837000,40.074292268315986
26.png,450,620,28,3.697604540023895,819057,837000,34.98061743257629
27.png,450,620,25,3.1815710872162484,793314,837000,35.17069308604769
28.png,450,620,23,2.897924731182796,810267,837000,37.01925690851923
29.png,450,620,24,5.2160836320191155,824395,837000,33.04634505877295
30.png,576,768,50,3.174909426842207,1173015,1327104,34.55262509936198
31.png,450,620,32,5.193112305854242,795983,837000,32.10995555274438
32.png,450,620,39,3.2926618876941456,590369,837000,33.77399218645917
33.png,678,917,27,2.101569930591075,1480169,1865178,37.6773849909768
34.png,270,360,43,5.839783950617284,267453,291600,29.88855062261497
35.png,270,360,34,3.1822599451303155,255785,291600,34.81525672432144
36.png,270,360,40,12.344804526748971,286443,291600,25.208882374890408
37.png,247,359,31,1.4169814938030743,169743,266019,39.33713225297589
38.png,576,768,24,2.4996270073784723,1150735,1327104,37.963998583012255
39.png,576,768,40,3.1994591230227623,1172942,1327104,35.872765163363894
40.png,576,768,28,2.4001088083526234,1090572,1327104,38.06652610142136
41.png,371,472,75,3.906400855833219,503490,525336,34.640364653731204
42.png,439,604,25,3.310605832038498,717114,795468,35.33476554454377
43.png,445,616,26,2.7013509898341357,689621,822360,36.92577369894555
44.png,270,360,49,3.6340123456790123,260340,291600,33.56131997091385
45.png,480,640,29,1.643224826388889,730418,921600,41.02404297842889
