name,height,width,max_abs_uint8,mean_abs_uint8,differing_values,value_count,psnr_db
00805.png,384,512,70,4.26718987358941,527524,589824,33.00800999324576
00818.png,384,512,64,4.0065155029296875,519690,589824,33.40053067919578
00825.png,384,512,55,4.959881252712673,541476,589824,30.17491136829058
00826.png,384,512,62,5.229073418511285,535358,589824,29.470179907960535
00829.png,384,512,71,5.3535207112630205,537061,589824,29.31965731030815
00834.png,384,512,91,5.383475409613715,541500,589824,29.43658206943752
00857.png,384,512,40,5.681111653645833,529983,589824,28.78180017919015
00867.png,384,512,63,4.1306101481119795,509734,589824,32.25105351319458
00871.png,384,512,59,3.991604275173611,501057,589824,32.39013005534682
00878.png,384,512,66,4.087843153211805,497094,589824,32.118779515107875
00896.png,384,512,52,4.1830190022786455,543143,589824,33.013337942142584
00910.png,384,512,56,4.149631076388889,539904,589824,33.01903436788892
00916.png,384,512,55,4.119637383355035,543741,589824,33.34024344571309
00922.png,384,512,51,4.026455349392361,541568,589824,33.41795873686661
00926.png,384,512,41,3.9349246554904513,535589,589824,33.27726943068918
00950.png,384,512,39,3.568608601888021,503356,589824,33.20602073301417
00958.png,384,512,56,3.700681898328993,493572,589824,32.64813214813661
00965.png,384,512,45,3.6697523328993054,491377,589824,32.74116647188026
00976.png,384,512,93,5.219596015082465,514690,589824,29.96270427136349
00994.png,384,512,68,5.214530097113715,517054,589824,30.032359979870456
01017.png,384,512,81,5.029786851671007,556706,589824,31.966837276688945
01034.png,384,512,44,6.494021945529514,560858,589824,29.32205523374385
01043.png,384,512,66,5.907157050238715,533360,589824,29.664559911891956
01079.png,384,512,51,4.397403293185764,550900,589824,33.362318726611136
01093.png,384,512,71,5.7259267171223955,562110,589824,31.37530127649596
01101.png,384,512,61,6.054022894965278,562193,589824,30.643348565932506
01115.png,384,512,77,5.136532253689236,555156,589824,31.267043695139947
01122.png,384,512,77,5.96250237358941,510145,589824,29.193104195234266
01136.png,384,512,49,6.288769192165798,533376,589824,28.902367026200082
01147.png,384,512,68,6.560465494791667,517108,589824,28.419339083432703
01156.png,384,512,43,5.960042317708333,538120,589824,29.640551601160986
01165.png,384,512,101,6.349249945746528,521660,589824,29.10538978136886
01186.png,384,512,66,4.389187282986111,509523,589824,31.10654172191124
01204.png,384,512,82,4.897837320963542,516262,589824,30.541776480941017
01212.png,384,512,60,5.170525444878472,521044,589824,30.36746197520701
01223.png,384,512,91,4.440399169921875,512091,589824,31.131604051140762
01227.png,384,512,35,4.0511627197265625,530328,589824,33.09000479680094
01242.png,384,512,62,5.308461507161458,557630,589824,31.227074817400144
01249.png,384,512,69,5.07499525282118,548278,589824,31.316747116065354
01267.png,384,512,39,3.6237945556640625,559422,589824,35.57585914420261
01270.png,384,512,106,5.035530938042535,533159,589824,31.035339653457182
01299.png,384,512,61,5.075490315755208,561286,589824,32.56655117876374
01301.png,180,240,37,3.532746913580247,115157,129600,33.96867353267118
01320.png,180,240,37,3.521736111111111,114983,129600,33.95853625184691
01331.png,180,240,43,3.3667283950617284,112845,129600,33.886923378628346
01345.png,384,512,50,6.455454508463542,545797,589824,30.016687060761548
01388.png,384,512,60,6.770122951931423,552226,589824,29.663544969168676
01393.png,384,512,61,3.9563530815972223,537047,589824,33.62356011785193
01406.png,384,512,40,3.9228278266059027,536524,589824,33.68723226742442
01413.png,384,512,33,3.933358086480035,537321,589824,33.674062426136324
01415.png,384,512,36,3.9350094265407987,537180,589824,33.664143330345134
01422.png,384,512,42,3.98659430609809,537929,589824,33.56857839602877
01432.png,384,512,56,3.897130330403646,538667,589824,33.877407195695135
01437.png,384,512,63,4.2558441162109375,547445,589824,33.334709595900904
01442.png,384,512,55,5.87776353624132,573433,589824,31.48226385586267
01443.png,384,512,54,6.452711317274305,576740,589824,30.779572330444246
01454.png,384,512,57,2.665779961480035,550511,589824,36.6709103696156
01462.png,384,512,61,2.6638912624782987,551096,589824,36.722508826530884
01471.png,384,512,63,2.653600056966146,552773,589824,36.774125328800494
01482.png,384,512,58,2.706787109375,551719,589824,36.560034888190096
01486.png,384,512,63,2.660096910264757,550684,589824,36.65438217521938
01492.png,384,512,60,2.708860609266493,545872,589824,36.344044500564735
01494.png,240,400,65,3.442458333333333,254545,288000,33.824591508946185
01505.png,240,400,68,3.78684375,259593,288000,33.35550890344017
01511.png,240,400,71,3.7899652777777777,259853,288000,33.35847329917008
01527.png,240,400,73,3.7075243055555553,258870,288000,33.408180644446645
01531.png,384,512,61,3.152036878797743,515754,589824,33.62350247746151
01547.png,384,512,55,3.1386837429470487,515320,589824,33.59861968524689
01562.png,384,512,54,3.1751878526475696,515580,589824,33.53246341116793
01579.png,384,512,46,3.1100667317708335,515099,589824,33.5842383087258
01584.png,384,512,73,2.567843967013889,502243,589824,36.99394794249049
01587.png,384,512,60,2.9318084716796875,495658,589824,35.53466123311185
01599.png,384,512,71,2.974634806315104,523375,589824,35.63653205545289
01608.png,384,512,71,2.958526611328125,495084,589824,35.28542922707097
01640.png,384,512,64,2.2880011664496527,493741,589824,38.07788461265071
01659.png,384,512,48,2.499608357747396,490242,589824,37.25959163339363
01670.png,384,512,46,2.462495591905382,494613,589824,36.761117650323484
01673.png,384,512,73,2.2702704535590277,487741,589824,37.220176827746414
01707.png,384,512,68,2.301059299045139,501346,589824,37.46804975361969
01710.png,384,512,66,6.6555328369140625,554778,589824,29.647711006463293
01724.png,384,512,69,6.74238755967882,555436,589824,29.543918765184387
01729.png,384,512,65,6.71541002061632,554997,589824,29.55732524874467
01741.png,384,512,72,6.7075449625651045,554461,589824,29.556018844423665
01760.png,384,512,87,6.113476223415798,561467,589824,30.23929233782523
01773.png,384,512,80,5.980723063151042,560735,589824,30.38377265660149
