image_names,VIF,SCD,MI,Qabf,SSIM,MS_SSIM,FMI
00000.png,0.765022999809505,1.76251783600934,2.72574449704082,0.702900070622831,0.971125107527105,0.936083536445091,0.890717524209302
00011.png,0.75429137396674,1.77000582589721,2.67389119078204,0.700198341780643,0.971098045284338,0.935305189038386,0.888184974723361
00025.png,0.815219594530308,1.80126839054605,2.69832482915858,0.678005117915381,0.976125124892036,0.94590070999977,0.903040809302661
00031.png,0.809588847481537,1.7986882825188,2.80464260337774,0.685196920933568,0.977171254750879,0.947137112389816,0.901364909237597
00033.png,0.735544344190097,1.76659250243879,2.58982051775567,0.691397361341603,0.971279567886764,0.936868777148099,0.88819905130269
00042.png,0.812856467448801,1.73701162180528,2.89255897744788,0.696568327050913,0.978021236000527,0.94295595605811,0.897875916402222
00061.png,0.849994291066789,1.79111995598179,3.19480899301486,0.707547139265301,0.981537290179414,0.960543587901717,0.915966463011879
00071.png,0.881895901218932,1.79044064886048,3.42552408385399,0.724648183561816,0.984599115101928,0.962709870450626,0.919016473319138
00082.png,0.800736312097249,1.70171516329737,2.20919378738416,0.682150227446344,0.968630432616242,0.913472364668224,0.889246906577166
00097.png,0.863596660291138,1.67100443641887,3.05781697816387,0.678251738697733,0.977637336182037,0.946685049659037,0.907362578194657
00107.png,0.819514839085346,1.68388287931464,2.44860541809904,0.706942368880902,0.972680295944952,0.930133847520129,0.886238201451834
00112.png,0.784184300804198,1.57001010400137,2.87705842178098,0.693363540623353,0.971957929461597,0.929316420054429,0.890028612380792
00118.png,0.741693580460382,1.63946630077649,2.80553128489488,0.671906525012569,0.961288523706227,0.91059555920163,0.895844089325513
00147.png,0.859599467036026,1.65627338704937,3.09827483648816,0.715351183062087,0.980211690356463,0.949961199789802,0.886959235757891
00149.png,0.904509561563265,1.68550166441113,3.69108936188111,0.719874998304473,0.97557411430794,0.961893230330032,0.890036387487554
00150.png,0.890984827371301,1.65425781496037,3.47545946303033,0.725584756372975,0.979218417694489,0.963272004921876,0.88644729006849
00159.png,0.809861235325189,1.66131130570122,3.0396895789311,0.673558180017072,0.972365354355016,0.949122891121497,0.894409450061878
00177.png,0.86243785353671,1.60417590678396,3.25106444252915,0.713815188779094,0.973560610467272,0.953072644346738,0.886623318337508
00196.png,0.906708032867247,1.32309715999503,3.82728739022661,0.780647981240179,0.980508389945295,0.95967237599816,0.858649433634879
00202.png,0.889191641480085,1.54360825695649,3.33952490884645,0.725732089162144,0.976626673769638,0.957191574953086,0.889188095857102
00210.png,0.893148968129385,1.74591662464076,2.97278118175708,0.693496672528484,0.981014747900518,0.964400798486256,0.885616471392772
00215.png,0.91785909221678,1.66621025038387,3.07799180600902,0.699188566245924,0.981597527740856,0.959851234973027,0.882563945105241
00232.png,0.799116497874929,1.62661483637361,2.7579511899516,0.66895900509285,0.973646280756485,0.943897997802146,0.888302412150334
00242.png,0.810145459835233,1.78787687187194,2.90863975452277,0.655358376595218,0.97504382063021,0.945727798029931,0.903989324125637
00255.png,0.992780404654528,1.71282052779294,4.38709671717354,0.66613016522088,0.982219019371138,0.96075272757496,0.919065598623613
00274.png,0.981344971719979,1.67920458122035,4.37808802602705,0.673963071778415,0.9813574232108,0.95651685868749,0.91031113156042
00284.png,0.961444566529222,1.71051300582152,4.17496106748148,0.658281332363374,0.983245997152082,0.959204609324771,0.913972067936679
00290.png,0.976758187805401,1.7214656169286,3.95786213774306,0.662033124750454,0.983993944662684,0.959493655403675,0.911999464520875
00306.png,0.936807176604143,1.74051232071269,3.75254966876926,0.649484183193196,0.982362570644877,0.954825032485508,0.90953989845197
00320.png,0.957968684292301,1.69734656502659,3.95681299269812,0.693090010301616,0.981010423229348,0.955313572637235,0.899048999584898
00325.png,0.849521998812131,1.52187882852992,4.89727434862197,0.522047904464693,0.960336498044219,0.950581380562115,0.906459443453959
00334.png,0.979825840211048,1.61622329573629,6.23577890616464,0.581095508591349,0.966529703443347,0.964934663448343,0.907710970076458
00339.png,0.935700108399835,1.61725827785647,3.80763914057486,0.644891362857973,0.974400542940377,0.960402630136801,0.923364431244989
00349.png,0.773972605642839,1.77755301786643,1.9106618641593,0.605856450183235,0.974927422712539,0.952179887055923,0.909814292374118
00353.png,0.772372490848937,1.77850970642034,1.86001001947676,0.604716576379332,0.975195988638367,0.951898829630256,0.911126057955535
00370.png,0.771081665221687,1.77816647454391,1.90512305185974,0.59827279649561,0.974015109870011,0.94885789006215,0.908071582202996
00385.png,0.772372717475673,1.77778914740958,2.00237299398532,0.602106918934283,0.974246596857704,0.957682433828872,0.903621475214836
00386.png,0.92384439222894,1.5813545288075,3.03690841635352,0.676848685426743,0.979016418267352,0.963749981387585,0.904052156443707
00388.png,0.962544789649081,1.51373103444397,3.68458563001197,0.696972972096304,0.97902693463872,0.972240225506748,0.930960196298354
00389.png,0.950716350449975,1.54280589056068,3.60799705765043,0.693976013689082,0.979957572514981,0.966305804619152,0.921400228562463
00390.png,0.926300690489457,1.57275556041338,3.34665480595496,0.674602909291749,0.979107665130908,0.962811646482289,0.91939071093503
00400.png,0.84650503136864,1.66140477613445,2.55363094759453,0.704614412278894,0.971333662150327,0.946059438186687,0.888976712253401
00405.png,0.865025136602436,1.58261025182135,2.90532169142282,0.706525131353606,0.977490207026321,0.955349721475123,0.894308519295686
00409.png,0.917586779915492,1.66101989208461,3.89875329735834,0.669886342978027,0.979775904230471,0.970208631183994,0.892398839664611
00419.png,0.778305073947483,1.57875433613606,3.86186119672017,0.603141196200479,0.95632896951116,0.939321255046244,0.900041495180831
00421.png,0.836415640690984,1.54478859324293,3.83537551794334,0.646895954551302,0.976936801597021,0.963111249265886,0.886799343870514
00434.png,0.929067235279649,1.6276001443681,3.78662092892657,0.662946654791635,0.975855704134207,0.969612191069818,0.891435259251849
00441.png,0.939135149896785,1.59006041262563,4.48254015757912,0.671423308525488,0.974817909581992,0.965539254159457,0.909895131070073
00443.png,0.799360754905376,1.47482510032427,3.99023755083051,0.6270264050741,0.958630578378468,0.931902291043581,0.883885774505216
00449.png,0.984921053992363,1.51426862530542,4.7554772590856,0.678866359356134,0.982212128506233,0.980896177071056,0.929630580818494
00453.png,0.965150024956993,1.4337856037381,4.01991671374917,0.672068699847858,0.978693248995425,0.975983157817792,0.899219548973083
00461.png,0.913512127032924,1.38629550098677,4.28485754048888,0.661104139598396,0.977648492915228,0.973994607939953,0.906453477448588
00479.png,0.886112902547314,1.60198178430392,4.07994471110673,0.674240405974156,0.973473780552794,0.958231485750463,0.883454184552739
00489.png,0.838196715573529,1.60258475933333,3.56852481119107,0.64947115503468,0.975511192618528,0.948761175314525,0.907545251472153
00497.png,0.900004984065007,1.65791636475121,4.243243377955,0.662687494149488,0.971551598631868,0.963378240013616,0.904514158657872
00512.png,0.868438394309214,1.51745055079613,4.19229517131263,0.687262714591952,0.9777163257779,0.952731226980426,0.868052430950328
00525.png,0.850170365567156,1.55579425736379,3.89586699319936,0.673615052736463,0.973118793548141,0.944301742832415,0.882169592780164
00527.png,0.896822312237519,1.56778178693953,4.24975771088687,0.677892145705043,0.97427568926414,0.957289546930577,0.881691319262195
00537.png,0.710527097581557,1.5212051960185,3.66882523449377,0.623722515753931,0.972521395444086,0.956619946390137,0.904909244332724
00555.png,0.73545273182627,1.52664529646786,3.4310344666951,0.642786360562661,0.973084880621004,0.952043815636104,0.901777717864396
00572.png,0.75870721860892,1.46652434527217,3.67465105847601,0.630582556206814,0.975183128377056,0.959621307324882,0.902104055479338
00587.png,0.841293885145757,1.62099192118427,4.65781193673912,0.561828595527161,0.96292309377687,0.950818100591705,0.916346895737852
00606.png,0.823501740306505,1.66293267768384,4.71811308501891,0.575668812991619,0.961846427599825,0.956837100241515,0.9123389224855
00621.png,0.821662214966982,1.70230238797414,4.98106633014928,0.579930529381773,0.966777527828919,0.962425745861486,0.91375937502365
00633.png,0.836565998873945,1.55044551962679,4.06542212196687,0.640476800276565,0.975908461787912,0.9659295547895,0.911826292023133
00643.png,0.818817222068695,1.58906440231686,4.30042698045681,0.601235412432909,0.963665440047193,0.950017924417128,0.904014587641648
00652.png,0.827829793776583,1.55463768897218,3.53936828574015,0.588330379554976,0.964823810559641,0.953349848247641,0.913585715475491
00653.png,0.903075351708976,1.65603575415004,3.42710017772078,0.641197959447987,0.975756626584425,0.955414078308685,0.892917599719228
00661.png,0.728039571552837,1.31890509317626,3.94383494769069,0.586399929507014,0.964456960582784,0.949628397355811,0.897534129542867
00671.png,0.813890286283345,1.28570112909359,3.80842711729072,0.612420138471351,0.959589379879302,0.950561432064673,0.898445818755399
00676.png,0.802192065492081,1.3892586716723,3.5888392669464,0.617457704856874,0.971641127000044,0.958802216390981,0.895985581655137
00677.png,0.953572133847049,1.73017566462687,3.92172154125257,0.657118809720361,0.966774591209138,0.961907466576892,0.875530333327969
00687.png,0.89213787234106,1.74959058658188,3.99396879036919,0.651481499483059,0.973596038680249,0.955875129758043,0.872805178533949
00697.png,0.802333420614614,1.56138352006147,3.8491884887441,0.620710324092345,0.972239259257336,0.954339061744933,0.88882953426405
00712.png,0.848861403015494,1.83044256086024,2.25088071071572,0.606941841655766,0.976091329679683,0.938904074095238,0.906518245127916
00716.png,0.873221213985586,1.87240883189868,3.66599670348235,0.655282189285018,0.981838222540562,0.973827758995023,0.944897204711799
00719.png,0.602884486554804,1.3726120017441,3.35830810951586,0.577688843423599,0.935954101615197,0.857450959328041,0.834609318510209
00725.png,0.594778405604573,1.39924876028754,3.21198609571572,0.579450946871323,0.933146061350349,0.860134841715156,0.836374952476367
00726.png,0.590488205463049,1.408906415835,3.22479955840072,0.580502188430305,0.929376108316112,0.84837541052273,0.836911754735124
00738.png,0.674955647567624,1.66722535519624,3.67324807304348,0.598283475926649,0.947046374669262,0.897896701806113,0.830844352220876
00760.png,0.858703740633073,1.66895759433677,4.27297876902138,0.743246974291569,0.969307906330545,0.935215753819623,0.86426875008844
00762.png,0.858656459797424,1.64303220188381,3.92580647308833,0.740740987678592,0.968539751244841,0.924347272797523,0.860655978198771
00769.png,0.851392262575591,1.69649134778952,3.93689833633384,0.739168295065042,0.967290393249565,0.923084714661391,0.858584138591053
00787.png,0.799733794013445,1.31740230099676,2.80232368695846,0.693864251289696,0.958480094770721,0.968860775352202,0.826698784957952
00800.png,0.733714256777794,1.0753150204207,3.03429284375587,0.637852418712819,0.959313815187628,0.972242812018608,0.820952090042661
00801.png,0.905207740643418,1.73081825158053,2.95508986780803,0.733416134659152,0.971528023977718,0.937779927953196,0.842314664128932
00805.png,0.889189432529145,1.7360528564875,3.01581479178064,0.727967602928214,0.970627708589763,0.9325346405595,0.841161896642295
00818.png,0.901875254292887,1.72561234695694,3.16745040504582,0.729185863715805,0.969849611516985,0.934189997579717,0.840380119908851
00825.png,0.786773338577938,1.75828397760889,4.39366929462791,0.635427032705367,0.971078693554769,0.946369015522216,0.89656049374571
00826.png,0.731007401085679,1.79258314734002,3.79698705548175,0.614720608039012,0.960307154581808,0.927197256832804,0.898390790696041
00829.png,0.740586100122754,1.78996334438629,3.70467500335748,0.611541118425545,0.959879081807048,0.929338316508197,0.899250724335084
00834.png,0.779778966054371,1.78104741315195,3.97439262608628,0.606935050797121,0.962076438630279,0.933154190599533,0.901056281787957
00857.png,0.761690673752798,1.9158177468075,4.7319322560146,0.608472454134214,0.967201381809778,0.930516363085709,0.902083797009434
00867.png,0.783846378148522,1.66909748456505,2.4228798251693,0.676103008784044,0.960058851903447,0.902859360190926,0.853095242520594
00871.png,0.798774453991526,1.64929739113018,2.60465433197255,0.682674631093302,0.96160930635378,0.907789655221852,0.854960432202626
00878.png,0.787855407171212,1.6374515726417,2.76810323768579,0.675733598551942,0.959851164958504,0.904241664169617,0.853565661342213
00896.png,0.914137306493808,1.68142546717719,2.40294449181847,0.660330527442171,0.964315682317453,0.912547355948091,0.875509510431499
00910.png,0.909398789912536,1.67955851032845,2.44430530218739,0.663535874888409,0.965449340512406,0.917142634090733,0.873819358904051
00916.png,0.8990756073678,1.6918478915689,2.40493504909354,0.653064170866938,0.96675864088167,0.919958299161652,0.882299681864285
