name,height,width,max_abs_uint8,mean_abs_uint8,differing_values,value_count,psnr_db
00004N.png,480,640,25,0.9740125868055556,715392,921600,46.515492428444894
00008N.png,480,640,26,0.9506694878472223,764039,921600,47.058486705595755
00012N.png,480,640,27,1.2004557291666667,804255,921600,44.768261100608065
00016N.png,480,640,27,0.976904296875,678875,921600,46.063882672594744
00020N.png,480,640,31,1.0288758680555556,821862,921600,46.659678776788624
00024N.png,480,640,34,1.1236534288194444,644119,921600,44.625221504273554
00028N.png,480,640,27,0.9115961371527778,554299,921600,45.61908878808392
00032N.png,480,640,36,1.1234223090277777,772891,921600,45.50527309932387
00036N.png,480,640,34,0.9550944010416667,710492,921600,45.9729820857514
00040N.png,480,640,19,0.9802408854166667,713015,921600,46.43621768670501
00047N.png,480,640,39,1.0275325520833334,771993,921600,46.47607014035259
00051N.png,480,640,21,0.9818467881944445,713122,921600,46.10438459842478
00055D.png,480,640,30,0.9753776041666666,755528,921600,45.53854920579969
00081D.png,480,640,27,1.227619357638889,648817,921600,43.016252415754636
00085D.png,480,640,34,0.9239268663194444,762024,921600,46.479628982344934
00091D.png,480,640,27,1.1276812065972222,846352,921600,44.445140511239245
00095D.png,480,640,29,1.3083615451388888,732989,921600,42.23962827743815
00099D.png,480,640,36,1.1571495225694444,696924,921600,43.14849251888967
00103D.png,480,640,38,1.105613064236111,685148,921600,43.42184448552845
00107D.png,480,640,31,0.8641861979166666,603504,921600,45.58086500141175
00111D.png,480,640,56,1.3275455729166667,679755,921600,41.515729076888455
00115D.png,480,640,37,1.1462239583333333,668310,921600,43.459210880341466
00119D.png,480,640,22,1.2623687065972222,750257,921600,43.40133077616913
00123D.png,480,640,31,0.7677886284722222,606549,921600,46.91540748756643
00127D.png,480,640,24,0.9895920138888888,829535,921600,47.10235761872467
00131D.png,480,640,50,1.1362565104166666,795956,921600,43.42515540001956
00135D.png,480,640,52,1.0190158420138888,806346,921600,46.33960816768838
00139D.png,480,640,48,0.8623849826388889,583076,921600,45.55277875453962
00143D.png,480,640,65,1.1683919270833334,717074,921600,42.61031665988676
00147D.png,480,640,24,1.0527864583333333,884403,921600,46.644358052373306
00151D.png,480,640,16,0.9316286892361111,798631,921600,47.41342544887061
00158D.png,480,640,11,1.0665223524305556,695073,921600,45.188526905446686
00162D.png,480,640,19,1.2766959635416666,710185,921600,44.42719933973163
00169D.png,480,640,21,0.5143674045138888,351586,921600,47.89157962535367
00174D.png,480,640,27,0.44672960069444445,322584,921600,48.724618580445494
00178D.png,480,640,17,0.4789800347222222,323406,921600,48.28713249723536
00182D.png,480,640,29,0.6228862847222222,478444,921600,47.86949276990241
00186D.png,480,640,26,0.9770203993055555,731386,921600,45.31916250461114
00191D.png,480,640,32,1.089724392361111,721628,921600,43.65792421447345
00196D.png,480,640,64,1.6342556423611112,674737,921600,40.81107779315198
00200D.png,480,640,18,1.1587467447916666,736346,921600,44.581084936664766
00204D.png,480,640,20,0.6463259548611111,420560,921600,47.01340013454195
00209D.png,480,640,41,0.6373904079861111,374239,921600,45.99877742623036
00213D.png,480,640,23,0.6403949652777777,416910,921600,46.91678978999805
00218D.png,480,640,32,0.5301801215277778,277816,921600,46.18041799068017
00225D.png,480,640,34,0.39392795138888886,231346,921600,48.30382276711809
00229D.png,480,640,20,0.48120985243055553,275688,921600,47.958128242361326
00233D.png,480,640,28,0.6994748263888889,377811,921600,45.50794107546604
00237D.png,480,640,46,0.6440483940972223,436536,921600,46.5975553144876
00241D.png,480,640,20,0.52013671875,385932,921600,48.135452519175345
00245D.png,480,640,22,0.8922243923611111,540419,921600,45.68713029191002
00258D.png,480,640,27,0.9076475694444445,591535,921600,46.13431820631065
00262D.png,480,640,19,0.8198513454861112,583364,921600,46.90725444693841
00266D.png,480,640,16,0.5409787326388888,362406,921600,48.279196556463944
00270D.png,480,640,21,1.16578125,799923,921600,44.41342451722471
00275D.png,480,640,15,0.7097688802083333,519679,921600,47.147375065587084
00279D.png,480,640,47,0.7381890190972222,561060,921600,47.14186255556771
00283D.png,480,640,31,0.8504437934027778,651711,921600,46.43668663399984
00287D.png,480,640,52,0.7890245225694444,482839,921600,44.4432047580776
00291D.png,480,640,25,0.6333962673611111,364736,921600,45.57581196279706
00298D.png,480,640,29,0.749736328125,451769,921600,45.35405252611477
00303D.png,480,640,40,0.6836295572916666,406400,921600,45.635680457007055
00307D.png,480,640,24,1.0737890625,504115,921600,42.26004755378435
00311D.png,480,640,36,0.6098904079861112,407068,921600,47.32878902074138
00315D.png,480,640,45,0.6370128038194445,405584,921600,45.95585849589912
00319D.png,480,640,30,0.7336697048611112,407738,921600,44.780854577178786
00323D.png,480,640,27,0.5070149739583333,351780,921600,47.36395600019384
00327D.png,480,640,20,0.7015646701388889,508674,921600,47.66707490495235
00332D.png,480,640,19,0.5143934461805556,321329,921600,47.01484678741942
00337D.png,480,640,17,1.259904513888889,599443,921600,42.582409028546024
00341D.png,480,640,22,0.7682996961805556,475028,921600,45.39046605734757
00345D.png,480,640,27,0.6883062065972222,405724,921600,45.69776614298988
00349D.png,480,640,24,0.6940842013888889,412550,921600,46.219595215964915
00353D.png,480,640,30,0.5066525607638889,304685,921600,47.4436518064969
00357D.png,480,640,38,1.7854720052083333,774879,921600,40.70637468551393
00361D.png,480,640,30,0.460009765625,280219,921600,47.558453539185976
00367D.png,480,640,22,0.4622352430555556,340185,921600,49.053872808308164
00371D.png,480,640,20,0.5874435763888889,429610,921600,47.757671481544826
00375D.png,480,640,26,0.5863997395833334,385192,921600,46.79062853639153
00379D.png,480,640,19,0.6731011284722223,453717,921600,47.39947776514931
00383D.png,480,640,18,0.6567393663194444,466619,921600,47.45033476644265
00388D.png,480,640,27,0.6465397135416666,539295,921600,48.56664600005247
00392D.png,480,640,22,0.6656868489583333,537561,921600,48.1081818623224
00396D.png,480,640,19,0.5095062934027778,366026,921600,48.652864974283375
00400D.png,480,640,18,0.4323589409722222,312626,921600,49.251477130508846
00404D.png,480,640,16,0.477421875,353958,921600,48.81696658820859
00408D.png,480,640,22,0.4332421875,273893,921600,47.688574843832924
00412D.png,480,640,28,0.47853081597222225,389757,921600,49.34542109689913
00416D.png,480,640,45,0.9861382378472222,516922,921600,43.528703549860346
00420D.png,480,640,22,0.623759765625,491786,921600,48.0070134956168
00427D.png,480,640,39,3.006472439236111,851710,921600,37.20364245894105
00431D.png,480,640,22,0.4156315104166667,267116,921600,48.31918939626786
00435D.png,480,640,28,0.8262087673611112,519732,921600,46.11731845120606
