2026/07/27 09:57:36.720, 0, 7703, 218.94
2026/07/27 09:57:37.816, 42, 7703, 225.23
2026/07/27 09:57:38.912, 100, 7703, 231.42
2026/07/27 09:57:39.975, 54, 7703, 225.82
2026/07/27 09:57:41.065, 70, 7703, 221.56
2026/07/27 09:57:42.164, 14, 7703, 210.53
2026/07/27 09:57:43.264, 8, 7703, 217.86
2026/07/27 09:57:44.336, 0, 7703, 219.58
2026/07/27 09:57:45.430, 7, 7703, 219.71
2026/07/27 09:57:46.517, 7, 7703, 219.49
2026/07/27 09:57:47.585, 13, 7703, 227.91
2026/07/27 09:57:48.635, 54, 7703, 227.52
2026/07/27 09:57:49.707, 1, 7703, 211.42
2026/07/27 09:57:50.737, 100, 7703, 218.91
2026/07/27 09:57:51.781, 37, 7703, 220.82
2026/07/27 09:57:52.830, 69, 7703, 233.77
2026/07/27 09:57:53.877, 96, 7703, 230.13
2026/07/27 09:57:54.922, 98, 7703, 224.18
2026/07/27 09:57:55.970, 31, 7703, 223.22
2026/07/27 09:57:57.036, 61, 7703, 225.20
2026/07/27 09:57:58.066, 10, 7703, 220.88
2026/07/27 09:57:59.118, 71, 7703, 237.90
2026/07/27 09:58:00.184, 87, 7703, 220.39
2026/07/27 09:58:01.214, 48, 7703, 225.87
2026/07/27 09:58:02.270, 0, 7703, 220.45
2026/07/27 09:58:03.318, 0, 7703, 220.35
2026/07/27 09:58:04.384, 0, 7703, 220.28
2026/07/27 09:58:05.433, 78, 7703, 214.09
2026/07/27 09:58:06.498, 25, 7703, 211.80
2026/07/27 09:58:07.546, 0, 7703, 220.27
2026/07/27 09:58:08.594, 0, 7703, 220.27
2026/07/27 09:58:09.639, 74, 7703, 220.55
2026/07/27 09:58:10.718, 96, 7703, 220.99
2026/07/27 09:58:11.762, 0, 7703, 219.65
2026/07/27 09:58:12.848, 24, 7703, 220.35
2026/07/27 09:58:13.898, 30, 7703, 220.90
2026/07/27 09:58:14.964, 64, 7703, 227.81
2026/07/27 09:58:15.993, 0, 7703, 221.03
2026/07/27 09:58:17.060, 95, 7703, 217.28
2026/07/27 09:58:18.106, 51, 7703, 225.45
2026/07/27 09:58:19.198, 6, 7703, 220.71
2026/07/27 09:58:20.229, 99, 7703, 221.65
2026/07/27 09:58:21.296, 57, 7703, 211.07
2026/07/27 09:58:22.389, 40, 7703, 219.16
2026/07/27 09:58:23.484, 0, 7703, 214.46
2026/07/27 09:58:24.568, 91, 7703, 221.04
2026/07/27 09:58:25.652, 72, 7703, 220.60
2026/07/27 09:58:26.736, 46, 7703, 220.77
2026/07/27 09:58:27.805, 9, 7703, 221.09
2026/07/27 09:58:28.854, 11, 7703, 221.71
2026/07/27 09:58:29.924, 81, 7703, 232.88
2026/07/27 09:58:30.992, 48, 7703, 228.60
2026/07/27 09:58:32.064, 49, 7703, 222.30
2026/07/27 09:58:33.156, 0, 7703, 221.00
2026/07/27 09:58:34.245, 28, 7703, 225.61
2026/07/27 09:58:35.296, 100, 7703, 234.98
2026/07/27 09:58:36.360, 29, 7703, 225.78
2026/07/27 09:58:37.424, 56, 7703, 225.46
2026/07/27 09:58:38.488, 73, 7703, 232.55
2026/07/27 09:58:39.572, 52, 7703, 220.97
2026/07/27 09:58:40.618, 3, 7189, 178.41
2026/07/27 09:58:41.670, 0, 0, 152.26
2026/07/27 09:58:42.736, 7, 427, 150.16
2026/07/27 09:58:43.824, 10, 763, 136.11
2026/07/27 09:58:44.893, 7, 1257, 124.10
2026/07/27 09:58:45.989, 83, 7941, 290.00
2026/07/27 09:58:47.085, 2, 7941, 222.92
2026/07/27 09:58:48.153, 43, 7941, 225.33
2026/07/27 09:58:49.224, 38, 7941, 228.49
2026/07/27 09:58:50.313, 71, 7941, 230.87
2026/07/27 09:58:51.400, 72, 7941, 222.71
2026/07/27 09:58:52.450, 32, 7941, 222.37
2026/07/27 09:58:53.524, 44, 7941, 222.32
2026/07/27 09:58:54.592, 70, 7941, 223.04
2026/07/27 09:58:55.661, 69, 7941, 220.52
2026/07/27 09:58:56.710, 43, 7941, 216.77
2026/07/27 09:58:57.758, 22, 7941, 219.12
2026/07/27 09:58:58.844, 74, 7941, 223.19
2026/07/27 09:58:59.936, 65, 7941, 219.94
2026/07/27 09:59:01.029, 32, 7941, 240.07
2026/07/27 09:59:02.116, 60, 7941, 234.91
2026/07/27 09:59:03.201, 37, 7941, 228.26
2026/07/27 09:59:04.250, 55, 7941, 231.91
2026/07/27 09:59:05.298, 79, 7941, 228.25
2026/07/27 09:59:06.365, 74, 7941, 223.48
2026/07/27 09:59:07.429, 30, 7941, 223.51
2026/07/27 09:59:08.478, 38, 7941, 222.87
2026/07/27 09:59:09.526, 63, 7941, 237.83
2026/07/27 09:59:10.573, 74, 7941, 248.30
2026/07/27 09:59:11.641, 0, 7941, 223.59
2026/07/27 09:59:12.709, 49, 7941, 242.47
2026/07/27 09:59:13.776, 28, 7941, 236.11
2026/07/27 09:59:14.863, 23, 7941, 235.76
2026/07/27 09:59:15.912, 19, 7941, 232.12
2026/07/27 09:59:16.963, 67, 7941, 239.00
2026/07/27 09:59:18.010, 32, 7943, 240.51
2026/07/27 09:59:19.059, 41, 7943, 240.21
2026/07/27 09:59:20.156, 13, 7943, 230.79
2026/07/27 09:59:21.243, 19, 7943, 227.10
2026/07/27 09:59:22.290, 53, 7943, 234.30
2026/07/27 09:59:23.357, 43, 7943, 228.75
2026/07/27 09:59:24.449, 48, 7943, 230.34
2026/07/27 09:59:25.524, 68, 7943, 231.88
2026/07/27 09:59:26.614, 28, 7943, 225.44
2026/07/27 09:59:27.683, 34, 8015, 244.71
2026/07/27 09:59:28.729, 28, 8015, 224.51
2026/07/27 09:59:29.816, 61, 8015, 250.16
2026/07/27 09:59:30.865, 68, 8015, 232.02
2026/07/27 09:59:31.914, 13, 8015, 237.04
2026/07/27 09:59:32.985, 35, 8015, 236.17
2026/07/27 09:59:34.033, 75, 8015, 239.72
2026/07/27 09:59:35.081, 80, 8015, 224.41
2026/07/27 09:59:36.173, 3, 7687, 181.15
2026/07/27 09:59:37.240, 72, 0, 127.19
2026/07/27 09:59:38.286, 12, 355, 150.11
2026/07/27 09:59:39.372, 1, 691, 140.57
2026/07/27 09:59:40.422, 11, 1255, 123.90
2026/07/27 09:59:41.470, 96, 10517, 262.96
2026/07/27 09:59:42.536, 84, 10517, 318.08
2026/07/27 09:59:43.620, 64, 10517, 243.84
2026/07/27 09:59:44.683, 94, 10523, 276.46
2026/07/27 09:59:45.770, 99, 14585, 274.57
2026/07/27 09:59:46.857, 55, 14587, 252.35
2026/07/27 09:59:47.948, 62, 14587, 251.93
2026/07/27 09:59:48.994, 81, 14587, 254.25
2026/07/27 09:59:50.066, 24, 14587, 238.50
2026/07/27 09:59:51.160, 71, 14587, 249.52
2026/07/27 09:59:52.228, 79, 14587, 249.64
2026/07/27 09:59:53.313, 85, 14587, 241.24
2026/07/27 09:59:54.381, 3, 13875, 174.11
2026/07/27 09:59:55.462, 0, 0, 153.72
2026/07/27 09:59:56.510, 8, 475, 150.45
2026/07/27 09:59:57.576, 8, 921, 136.72
2026/07/27 09:59:58.660, 3, 1337, 124.22
2026/07/27 09:59:59.709, 100, 3297, 144.58
2026/07/27 10:00:00.757, 60, 3297, 288.47
2026/07/27 10:00:01.844, 0, 3297, 212.85
2026/07/27 10:00:02.908, 0, 3297, 212.33
2026/07/27 10:00:03.958, 31, 3297, 228.62
2026/07/27 10:00:05.042, 23, 3297, 230.46
2026/07/27 10:00:06.148, 67, 3297, 228.28
2026/07/27 10:00:07.235, 36, 3297, 218.99
2026/07/27 10:00:08.286, 87, 3297, 231.21
2026/07/27 10:00:09.376, 77, 3297, 226.28
2026/07/27 10:00:10.441, 16, 3297, 216.74
2026/07/27 10:00:11.512, 49, 3297, 225.58
2026/07/27 10:00:12.577, 13, 3297, 222.89
2026/07/27 10:00:13.661, 6, 3297, 228.13
2026/07/27 10:00:14.713, 0, 3297, 227.78
2026/07/27 10:00:15.758, 74, 3297, 223.22
2026/07/27 10:00:16.845, 25, 3297, 221.26
2026/07/27 10:00:17.893, 77, 3297, 223.98
2026/07/27 10:00:18.938, 53, 3297, 224.95
2026/07/27 10:00:20.004, 0, 3297, 220.22
2026/07/27 10:00:21.088, 56, 3297, 227.68
2026/07/27 10:00:22.153, 0, 3297, 224.24
2026/07/27 10:00:23.240, 51, 3297, 227.53
2026/07/27 10:00:24.287, 55, 3297, 220.94
2026/07/27 10:00:25.385, 24, 3297, 223.67
2026/07/27 10:00:26.456, 56, 3297, 228.02
2026/07/27 10:00:27.540, 72, 3297, 224.49
2026/07/27 10:00:28.625, 0, 3297, 216.23
2026/07/27 10:00:29.712, 44, 3297, 230.08
2026/07/27 10:00:30.781, 78, 3297, 228.00
2026/07/27 10:00:31.868, 45, 3297, 215.02
2026/07/27 10:00:32.932, 62, 3297, 223.89
2026/07/27 10:00:33.996, 51, 3297, 217.45
2026/07/27 10:00:35.045, 76, 3297, 225.07
2026/07/27 10:00:36.129, 0, 3297, 213.34
2026/07/27 10:00:37.222, 15, 3297, 213.79
2026/07/27 10:00:38.289, 62, 3297, 225.83
2026/07/27 10:00:39.377, 67, 3297, 229.25
2026/07/27 10:00:40.446, 0, 3297, 224.19
2026/07/27 10:00:41.537, 26, 3297, 216.35
2026/07/27 10:00:42.625, 81, 3297, 222.19
2026/07/27 10:00:43.689, 48, 3297, 225.73
2026/07/27 10:00:44.736, 41, 3297, 227.89
2026/07/27 10:00:45.820, 23, 3297, 217.76
2026/07/27 10:00:46.908, 31, 3297, 224.19
2026/07/27 10:00:47.997, 50, 3297, 220.33
2026/07/27 10:00:49.046, 11, 3297, 221.18
2026/07/27 10:00:50.132, 67, 3297, 228.31
2026/07/27 10:00:51.218, 0, 3297, 216.23
2026/07/27 10:00:52.312, 68, 3297, 224.72
2026/07/27 10:00:53.376, 0, 3297, 218.03
2026/07/27 10:00:54.427, 0, 3297, 221.35
2026/07/27 10:00:55.517, 5, 3297, 211.89
2026/07/27 10:00:56.584, 64, 3297, 223.52
2026/07/27 10:00:57.653, 3, 3297, 218.03
2026/07/27 10:00:58.741, 66, 3297, 223.93
2026/07/27 10:00:59.809, 51, 3297, 219.42
2026/07/27 10:01:00.877, 62, 3297, 219.72
2026/07/27 10:01:01.968, 5, 3297, 213.61
2026/07/27 10:01:03.057, 36, 3297, 219.79
2026/07/27 10:01:04.153, 0, 3297, 222.04
2026/07/27 10:01:05.211, 50, 3297, 228.48
2026/07/27 10:01:06.310, 34, 3297, 217.72
2026/07/27 10:01:07.408, 83, 3297, 224.48
2026/07/27 10:01:08.485, 0, 3297, 213.27
2026/07/27 10:01:09.522, 4, 3297, 213.74
2026/07/27 10:01:10.624, 81, 3297, 228.92
2026/07/27 10:01:11.678, 57, 3297, 222.89
2026/07/27 10:01:12.748, 73, 3297, 219.16
2026/07/27 10:01:13.823, 10, 3297, 214.46
2026/07/27 10:01:14.904, 81, 3297, 229.42
2026/07/27 10:01:15.973, 79, 3297, 226.39
2026/07/27 10:01:17.065, 52, 3297, 224.21
2026/07/27 10:01:18.138, 13, 3297, 222.33
2026/07/27 10:01:19.213, 0, 3297, 226.37
2026/07/27 10:01:20.280, 81, 3297, 228.68
2026/07/27 10:01:21.377, 0, 3297, 212.95
2026/07/27 10:01:22.453, 14, 3297, 229.79
2026/07/27 10:01:23.545, 44, 3297, 221.50
2026/07/27 10:01:24.598, 38, 3297, 221.18
2026/07/27 10:01:25.650, 81, 3297, 227.53
2026/07/27 10:01:26.799, 0, 0, 181.56
2026/07/27 10:01:27.893, 0, 0, 141.38
2026/07/27 10:01:28.942, 4, 659, 125.39
2026/07/27 10:01:29.990, 10, 1039, 124.18
2026/07/27 10:01:31.080, 9, 1513, 124.27
2026/07/27 10:01:32.130, 8, 2681, 229.77
2026/07/27 10:01:33.220, 52, 2681, 231.70
2026/07/27 10:01:34.289, 51, 2681, 232.55
2026/07/27 10:01:35.338, 55, 2681, 232.51
2026/07/27 10:01:36.405, 44, 2681, 222.43
2026/07/27 10:01:37.489, 47, 2681, 222.62
2026/07/27 10:01:38.557, 9, 2681, 221.62
2026/07/27 10:01:39.649, 27, 2681, 222.03
2026/07/27 10:01:40.698, 21, 2681, 220.92
2026/07/27 10:01:41.747, 0, 2681, 217.99
2026/07/27 10:01:42.841, 51, 2681, 223.86
2026/07/27 10:01:43.913, 55, 2681, 233.41
2026/07/27 10:01:44.980, 54, 2681, 245.33
2026/07/27 10:01:46.069, 44, 2681, 229.46
2026/07/27 10:01:47.161, 41, 2681, 237.37
2026/07/27 10:01:48.252, 28, 2681, 227.14
2026/07/27 10:01:49.302, 18, 2681, 218.78
2026/07/27 10:01:50.373, 28, 2681, 229.82
2026/07/27 10:01:51.422, 51, 2681, 229.38
2026/07/27 10:01:52.508, 14, 2681, 244.27
2026/07/27 10:01:53.601, 68, 2681, 233.88
2026/07/27 10:01:54.675, 32, 2681, 238.83
2026/07/27 10:01:55.727, 18, 2681, 233.52
2026/07/27 10:01:56.817, 19, 2681, 236.32
2026/07/27 10:01:57.905, 36, 2681, 236.52
2026/07/27 10:01:58.958, 39, 2681, 241.77
2026/07/27 10:02:00.030, 16, 2681, 233.33
2026/07/27 10:02:01.125, 27, 2681, 236.41
2026/07/27 10:02:02.213, 9, 2681, 228.29
2026/07/27 10:02:03.305, 26, 2681, 233.79
2026/07/27 10:02:04.354, 28, 2681, 228.37
2026/07/27 10:02:05.402, 51, 2681, 231.23
2026/07/27 10:02:06.472, 55, 2681, 233.67
2026/07/27 10:02:07.523, 28, 2681, 241.29
2026/07/27 10:02:08.613, 51, 2681, 244.07
2026/07/27 10:02:09.666, 20, 2681, 235.56
2026/07/27 10:02:10.718, 22, 2681, 238.19
2026/07/27 10:02:11.813, 1, 2681, 221.13
2026/07/27 10:02:12.885, 0, 0, 170.27
2026/07/27 10:02:13.953, 0, 265, 146.98
2026/07/27 10:02:15.049, 8, 769, 125.18
2026/07/27 10:02:16.144, 10, 1229, 124.47
2026/07/27 10:02:17.245, 10, 1603, 123.85
2026/07/27 10:02:18.345, 100, 4003, 282.60
2026/07/27 10:02:19.380, 72, 4003, 268.65
2026/07/27 10:02:20.438, 0, 6223, 253.01
2026/07/27 10:02:21.507, 73, 6227, 247.73
2026/07/27 10:02:22.601, 30, 6227, 244.16
2026/07/27 10:02:23.681, 54, 6227, 253.44
2026/07/27 10:02:24.757, 28, 6227, 245.17
2026/07/27 10:02:25.828, 51, 6227, 251.53
2026/07/27 10:02:26.925, 100, 0, 192.71
2026/07/27 10:02:27.993, 10, 337, 151.21
2026/07/27 10:02:29.092, 1, 691, 143.17
2026/07/27 10:02:30.142, 11, 1145, 124.15
2026/07/27 10:02:31.240, 81, 7703, 224.49
2026/07/27 10:02:32.316, 76, 7703, 297.72
2026/07/27 10:02:33.384, 87, 7703, 300.47
2026/07/27 10:02:34.457, 77, 7703, 298.63
2026/07/27 10:02:35.513, 78, 7703, 299.99
2026/07/27 10:02:36.609, 87, 7703, 300.10
2026/07/27 10:02:37.705, 76, 7703, 296.99
2026/07/27 10:02:38.777, 77, 7703, 300.47
2026/07/27 10:02:39.835, 77, 7703, 296.65
2026/07/27 10:02:40.936, 76, 7703, 298.83
2026/07/27 10:02:42.013, 84, 7703, 299.87
2026/07/27 10:02:43.114, 79, 7703, 300.47
2026/07/27 10:02:44.190, 75, 7703, 297.69
2026/07/27 10:02:45.293, 75, 7703, 301.07
2026/07/27 10:02:46.389, 89, 7703, 301.40
2026/07/27 10:02:47.489, 73, 7703, 297.50
2026/07/27 10:02:48.561, 77, 7703, 301.37
2026/07/27 10:02:49.657, 100, 7703, 301.37
2026/07/27 10:02:50.761, 77, 7703, 298.23
2026/07/27 10:02:51.861, 74, 7703, 300.57
2026/07/27 10:02:52.961, 96, 7703, 305.79
2026/07/27 10:02:54.037, 77, 7703, 298.36
2026/07/27 10:02:55.112, 100, 7703, 305.83
2026/07/27 10:02:56.213, 77, 7703, 298.62
2026/07/27 10:02:57.308, 76, 7703, 298.96
2026/07/27 10:02:58.402, 100, 7703, 303.62
2026/07/27 10:02:59.501, 76, 7703, 299.31
2026/07/27 10:03:00.554, 77, 7703, 300.94
2026/07/27 10:03:01.657, 86, 7703, 300.01
2026/07/27 10:03:02.710, 76, 7703, 296.81
2026/07/27 10:03:03.790, 77, 7703, 301.20
2026/07/27 10:03:04.869, 83, 7703, 300.04
2026/07/27 10:03:05.965, 84, 7703, 302.07
2026/07/27 10:03:07.065, 77, 7703, 300.66
2026/07/27 10:03:08.165, 78, 7703, 304.17
2026/07/27 10:03:09.240, 99, 7703, 303.29
2026/07/27 10:03:10.289, 75, 7703, 300.51
2026/07/27 10:03:11.388, 81, 7703, 302.48
2026/07/27 10:03:12.489, 100, 7703, 300.97
2026/07/27 10:03:13.565, 76, 7703, 297.68
2026/07/27 10:03:14.620, 76, 7703, 301.56
2026/07/27 10:03:15.681, 100, 7703, 302.59
2026/07/27 10:03:16.781, 79, 7703, 301.26
2026/07/27 10:03:17.877, 75, 7703, 299.13
2026/07/27 10:03:18.977, 1, 7489, 259.07
2026/07/27 10:03:20.050, 1, 6897, 156.34
2026/07/27 10:03:21.154, 0, 0, 153.83
2026/07/27 10:03:22.253, 12, 549, 157.48
2026/07/27 10:03:23.349, 4, 975, 133.17
2026/07/27 10:03:24.425, 81, 7941, 189.78
2026/07/27 10:03:25.478, 82, 7941, 299.17
2026/07/27 10:03:26.534, 81, 7941, 295.78
2026/07/27 10:03:27.613, 83, 7941, 298.11
2026/07/27 10:03:28.666, 80, 7941, 296.38
2026/07/27 10:03:29.722, 82, 7941, 296.88
2026/07/27 10:03:30.820, 81, 7941, 297.96
2026/07/27 10:03:31.917, 81, 7941, 295.86
2026/07/27 10:03:32.971, 82, 7941, 298.80
2026/07/27 10:03:34.002, 83, 7941, 297.52
2026/07/27 10:03:35.102, 83, 7941, 295.74
2026/07/27 10:03:36.181, 83, 7941, 296.12
2026/07/27 10:03:37.257, 82, 7941, 295.95
2026/07/27 10:03:38.310, 82, 7941, 300.31
2026/07/27 10:03:39.363, 84, 7941, 295.23
2026/07/27 10:03:40.441, 82, 7941, 295.90
2026/07/27 10:03:41.541, 81, 7941, 296.98
2026/07/27 10:03:42.617, 81, 7943, 292.38
2026/07/27 10:03:43.717, 83, 7943, 298.53
2026/07/27 10:03:44.817, 82, 7943, 296.78
2026/07/27 10:03:45.870, 83, 7943, 298.92
2026/07/27 10:03:46.926, 84, 7943, 299.33
2026/07/27 10:03:47.997, 81, 7943, 295.00
2026/07/27 10:03:49.077, 71, 7943, 302.12
2026/07/27 10:03:50.153, 81, 7943, 292.86
2026/07/27 10:03:51.206, 84, 7943, 297.24
2026/07/27 10:03:52.280, 80, 7943, 294.45
2026/07/27 10:03:53.377, 4, 7211, 207.44
2026/07/27 10:03:54.430, 0, 0, 159.13
2026/07/27 10:03:55.530, 2, 499, 157.33
2026/07/27 10:03:56.630, 3, 973, 135.67
2026/07/27 10:03:57.707, 99, 10517, 178.48
2026/07/27 10:03:58.773, 44, 10523, 300.81
2026/07/27 10:03:59.830, 42, 10523, 308.60
2026/07/27 10:04:00.927, 95, 14585, 310.38
2026/07/27 10:04:02.005, 82, 14587, 294.34
2026/07/27 10:04:03.105, 81, 14587, 305.73
2026/07/27 10:04:04.181, 86, 14587, 311.05
2026/07/27 10:04:05.261, 77, 14587, 299.80
2026/07/27 10:04:06.336, 3, 13697, 175.77
2026/07/27 10:04:07.425, 0, 0, 159.15
2026/07/27 10:04:08.496, 9, 559, 156.57
2026/07/27 10:04:09.550, 8, 1021, 132.52
2026/07/27 10:04:10.582, 8, 1351, 129.37
2026/07/27 10:04:11.650, 87, 3297, 191.81
2026/07/27 10:04:12.722, 81, 3297, 314.35
2026/07/27 10:04:13.816, 82, 3297, 314.62
2026/07/27 10:04:14.905, 82, 3297, 315.11
2026/07/27 10:04:15.982, 83, 3297, 315.80
2026/07/27 10:04:17.074, 82, 3297, 315.95
2026/07/27 10:04:18.165, 82, 3297, 312.18
2026/07/27 10:04:19.222, 88, 3297, 318.09
2026/07/27 10:04:20.251, 81, 3297, 313.01
2026/07/27 10:04:21.320, 83, 3297, 315.84
2026/07/27 10:04:22.413, 83, 3297, 317.32
2026/07/27 10:04:23.462, 81, 3297, 313.47
2026/07/27 10:04:24.557, 83, 3297, 314.96
2026/07/27 10:04:25.607, 82, 3297, 316.03
2026/07/27 10:04:26.697, 82, 3297, 312.84
2026/07/27 10:04:27.769, 84, 3297, 314.88
2026/07/27 10:04:28.865, 82, 3297, 318.96
2026/07/27 10:04:29.954, 83, 3297, 317.33
2026/07/27 10:04:31.025, 81, 3297, 314.82
2026/07/27 10:04:32.097, 82, 3297, 313.56
2026/07/27 10:04:33.190, 84, 3297, 318.90
2026/07/27 10:04:34.285, 78, 3297, 315.68
2026/07/27 10:04:35.358, 79, 3297, 311.28
2026/07/27 10:04:36.433, 78, 3297, 311.88
2026/07/27 10:04:37.525, 81, 3297, 314.33
2026/07/27 10:04:38.597, 85, 3297, 317.70
2026/07/27 10:04:39.651, 83, 3297, 319.73
2026/07/27 10:04:40.725, 81, 3297, 317.24
2026/07/27 10:04:41.797, 82, 3297, 315.60
2026/07/27 10:04:42.850, 88, 3297, 319.51
2026/07/27 10:04:43.907, 83, 3297, 313.03
2026/07/27 10:04:45.001, 82, 3297, 315.04
2026/07/27 10:04:46.051, 81, 3297, 315.90
2026/07/27 10:04:47.142, 82, 3297, 315.43
2026/07/27 10:04:48.234, 82, 3297, 315.68
2026/07/27 10:04:49.320, 0, 0, 205.00
2026/07/27 10:04:50.370, 4, 281, 158.24
2026/07/27 10:04:51.422, 5, 635, 135.83
2026/07/27 10:04:52.470, 8, 1085, 132.28
2026/07/27 10:04:53.545, 8, 1561, 131.91
2026/07/27 10:04:54.633, 72, 2681, 276.09
2026/07/27 10:04:55.728, 76, 2681, 317.18
2026/07/27 10:04:56.825, 86, 2681, 320.09
2026/07/27 10:04:57.913, 86, 2681, 318.66
2026/07/27 10:04:59.002, 72, 2681, 317.52
2026/07/27 10:05:00.069, 72, 2681, 319.11
2026/07/27 10:05:01.169, 84, 2681, 319.18
2026/07/27 10:05:02.241, 73, 2681, 317.74
2026/07/27 10:05:03.294, 86, 2681, 321.98
2026/07/27 10:05:04.389, 75, 2681, 319.18
2026/07/27 10:05:05.447, 82, 2681, 320.29
2026/07/27 10:05:06.536, 87, 2681, 320.15
2026/07/27 10:05:07.591, 74, 2681, 320.41
2026/07/27 10:05:08.685, 83, 2681, 321.16
2026/07/27 10:05:09.757, 74, 2681, 320.02
2026/07/27 10:05:10.811, 75, 2681, 317.23
2026/07/27 10:05:11.881, 80, 2681, 321.47
2026/07/27 10:05:12.972, 86, 2681, 320.49
2026/07/27 10:05:14.022, 0, 0, 187.44
2026/07/27 10:05:15.070, 13, 329, 151.40
2026/07/27 10:05:16.160, 9, 771, 132.53
