image_names,VIF,SCD,MI,Qabf,SSIM,MS_SSIM,FMI
00004N.png,1.03722919205039,1.78303676860916,4.74601210718308,0.635683965035697,0.980065719836704,0.970580172493891,0.967036525766674
00008N.png,1.10355183663673,1.63967816513537,5.56805207397261,0.692753877368277,0.982007863126372,0.979169468323518,0.958157347575384
00012N.png,1.02071099036357,1.67878578094159,4.78846932426161,0.656076459016218,0.979004182899666,0.967761692496996,0.952257325095932
00016N.png,1.04276985151755,1.67400569260916,4.15773139894544,0.659980212918241,0.978712259375695,0.970371869417882,0.947538030147985
00020N.png,1.14449696008669,1.65179681432576,2.98613028828879,0.63702543313831,0.987176329722431,0.981697455765752,0.965194712872097
00024N.png,1.12690418684918,1.84959937065443,4.11116707626679,0.656356329140928,0.984028661883656,0.980029244691485,0.958539002472077
00028N.png,1.24179272470946,1.88609051524537,4.77869884322897,0.690909596547735,0.989352468247492,0.98672779270664,0.968948053808772
00032N.png,1.26912555438712,1.86951737096358,3.82938797662144,0.720273899256927,0.987607647630466,0.982787879873858,0.956032458342911
00036N.png,1.20676140269182,1.89688062967132,3.51178419972095,0.703394585854827,0.988249132315348,0.985170902599066,0.96021944712433
00040N.png,1.20832552607842,1.9191683846401,3.52832615684296,0.675215210414358,0.989153280468442,0.983127869268888,0.96963580002753
00047N.png,1.11966702303503,1.86274845045164,4.61585986217554,0.702126805090813,0.982400827263732,0.973082439072121,0.957698820171817
00051N.png,1.16438197215394,1.81903809204221,3.82718405024626,0.705980914213912,0.978966713954706,0.96626467243145,0.947050195876627
00055D.png,0.999654895353405,1.72421533880079,6.31506084585384,0.788061383760324,0.985963334599345,0.989105841521929,0.901157530852157
00081D.png,1.01802811420098,1.63149648001686,6.99672365447352,0.767470838264245,0.978763028320418,0.977971080724716,0.921307863448698
00085D.png,1.01318076286298,1.57069024650975,6.46047468923936,0.736757793871808,0.979945883607329,0.981372964248414,0.925196217099652
00091D.png,0.982351855642467,1.79941466164829,6.67511273630686,0.746297315360506,0.980554555111669,0.975525344315139,0.920218218901536
00095D.png,0.975061348424857,1.67924910767529,6.79713254950749,0.77488176588471,0.979067520881234,0.970255327034289,0.898581472824822
00099D.png,0.947569376915328,1.59714913569903,6.08364517639438,0.757006168916419,0.977939017866128,0.980527622388442,0.878065755032648
00103D.png,0.884037884631787,1.63151243716882,5.48161030788616,0.699565894608456,0.964217482772715,0.956130563838824,0.895504043408727
00107D.png,0.901955445001483,1.67725433480966,4.96716459388581,0.682660636624621,0.965050754821266,0.955015566308789,0.917119023631952
