name,height,width,max_abs_uint8,mean_abs_uint8,differing_values,value_count,psnr_db
00325.png,384,512,49,3.792204115125868,540415,589824,34.808113542580436
00334.png,384,512,32,3.4395616319444446,580004,589824,35.99004014638412
00339.png,384,512,36,2.4338141547309027,550054,589824,38.65927013353935
00349.png,384,512,26,4.992404513888889,575300,589824,33.135918575873426
00353.png,384,512,25,5.034250895182292,577245,589824,33.10442058683519
00370.png,384,512,25,4.680601331922743,574447,589824,33.59022154876867
00385.png,384,512,25,5.445849948459202,565430,589824,32.44193829737716
00386.png,384,512,54,3.692074245876736,572400,589824,36.02060190621987
00388.png,384,512,37,4.621449788411458,552438,589824,33.85049630080292
00389.png,384,512,37,2.615230984157986,536050,589824,38.265777902764256
00390.png,384,512,28,3.6469794379340277,573223,589824,36.176088620905105
00400.png,384,512,39,3.712253146701389,542585,589824,35.0661875560528
00405.png,384,512,44,3.4583587646484375,556387,589824,36.04311926252281
00409.png,384,512,37,2.9377305772569446,551588,589824,37.47521610327766
00419.png,384,512,35,3.2542266845703125,560936,589824,36.74115059237389
00421.png,384,512,56,2.878329806857639,521052,589824,36.81228953793142
00434.png,384,512,41,2.6750929090711804,520218,589824,37.39554078182234
00441.png,384,512,35,3.316716512044271,565126,589824,36.55034833776756
00443.png,384,512,54,3.433902316623264,554911,589824,35.911556305012965
00449.png,384,512,45,3.355341593424479,578889,589824,36.7966682770898
00453.png,384,512,23,1.4728003607855902,453806,589824,41.86763061733082
00461.png,384,512,22,1.7007022433810763,477793,589824,40.682369123139296
00479.png,384,512,30,3.5752054850260415,569225,589824,36.144805609002034
00489.png,384,512,63,2.946131388346354,510791,589824,36.56578921476716
00497.png,384,512,27,3.8654276529947915,571143,589824,35.63341658610031
00512.png,384,512,35,3.9752705891927085,570073,589824,35.30943712331223
00525.png,384,512,29,4.175482855902778,568471,589824,34.84183683477139
00527.png,384,512,30,3.933380126953125,573034,589824,35.45945887469289
00537.png,384,512,43,2.901553683810764,518469,589824,36.6230006827641
00555.png,384,512,49,2.791498819986979,488578,589824,36.16300549717016
00572.png,384,512,89,2.4236382378472223,470525,589824,36.556459788347254
00587.png,384,512,32,2.3414154052734375,516348,589824,38.76983410691857
00606.png,384,512,61,2.9643690321180554,539594,589824,36.68051029038098
00621.png,384,512,108,3.302376641167535,550136,589824,35.59755959447553
00633.png,384,512,72,2.645536634657118,511088,589824,37.287079104025665
00643.png,384,512,52,2.9601270887586804,570526,589824,37.63679534631346
00652.png,384,512,24,2.333957248263889,563089,589824,39.80425639555008
00653.png,384,512,64,2.3880106608072915,542254,589824,39.21590445653392
00661.png,384,512,31,4.067484537760417,558224,589824,34.610110859407
00671.png,384,512,49,3.1098192003038196,566621,589824,37.25624736501044
00676.png,384,512,58,2.7368706597222223,566965,589824,38.29980065376849
00677.png,384,512,58,1.8576558430989583,511512,589824,40.36659696432949
00687.png,384,512,33,2.682683308919271,551118,589824,38.33773628541023
00697.png,384,512,45,2.8107486300998263,546128,589824,37.701432995514054
00712.png,384,512,31,2.324766370985243,529411,589824,38.91485903267049
00716.png,384,512,22,6.2488861083984375,580244,589824,31.615602564648867
00719.png,384,512,61,2.2287835015190973,498967,589824,37.912315467769425
00725.png,384,512,59,2.4389750162760415,505829,589824,37.15900175961403
00726.png,384,512,59,2.4034576416015625,502714,589824,37.11435261792358
00738.png,384,512,47,2.451468573676215,515318,589824,37.350941350978985
00760.png,384,512,50,3.4468485514322915,564817,589824,35.543665052007626
00762.png,384,512,76,3.1218397352430554,567014,589824,35.985328268080416
00769.png,384,512,64,2.988338894314236,560561,589824,36.174186821462804
00787.png,384,512,24,7.609302096896702,568516,589824,29.88714599686441
00800.png,384,512,32,7.862030029296875,566886,589824,29.72028251321487
00801.png,384,512,28,3.057164510091146,554639,589824,37.43417203671984
00805.png,384,512,26,2.9652167426215277,553619,589824,37.66913658964787
00818.png,384,512,40,2.9712422688802085,554142,589824,37.666125276005886
00825.png,384,512,47,2.205471462673611,525566,589824,38.7532870085602
00826.png,384,512,46,2.42024909125434,522830,589824,37.89940993937306
00829.png,384,512,47,2.448660956488715,528581,589824,37.90340495303168
00834.png,384,512,44,2.2282816569010415,521520,589824,38.74529616687707
00857.png,384,512,41,2.271001180013021,553873,589824,39.01445504830911
00867.png,384,512,48,2.105740017361111,519983,589824,38.96655687284285
00871.png,384,512,48,2.1174723307291665,521406,589824,38.92521101864955
00878.png,384,512,49,2.139639960394965,522466,589824,38.70937941177119
00896.png,384,512,27,3.8096737331814237,560635,589824,35.11544188096466
00910.png,384,512,27,3.88810051812066,561983,589824,35.025357694013316
00916.png,384,512,27,3.793085734049479,562679,589824,35.21540281621291
00922.png,384,512,28,3.806364271375868,562058,589824,35.03606095781773
00926.png,384,512,27,3.7301788330078125,558661,589824,35.12900053135475
00950.png,384,512,31,3.6966400146484375,557224,589824,35.40819211959338
00958.png,384,512,29,2.406031290690104,538377,589824,38.51509342544871
00965.png,384,512,29,2.605716281467014,542422,589824,37.9509677513983
00976.png,384,512,54,4.557740953233507,571112,589824,33.700114051052715
00994.png,384,512,80,4.5420583089192705,572033,589824,33.77907283926226
01017.png,384,512,101,2.6706424289279513,526571,589824,37.19901049349748
01034.png,384,512,32,2.5050862630208335,530914,589824,38.411390877636514
01043.png,384,512,33,2.3744744194878473,507457,589824,38.55516238285511
01079.png,384,512,49,3.1310187445746527,546792,589824,36.68851739803053
01093.png,384,512,43,2.5162200927734375,540178,589824,38.3247680491548
01101.png,384,512,42,3.0063307020399304,568148,589824,37.43140262430134
01115.png,384,512,36,3.3719991048177085,566560,589824,36.270711138723
01122.png,384,512,51,3.258597479926215,578008,589824,36.76462556325183
01136.png,384,512,47,3.435848659939236,577481,589824,36.50893539606525
01147.png,384,512,33,2.6729498969184027,492658,589824,37.43161699163058
01156.png,384,512,51,2.9968363444010415,499030,589824,36.57667774298955
01165.png,384,512,52,3.2082638210720487,541432,589824,35.99172934191363
01186.png,384,512,59,3.343317667643229,548625,589824,35.92310070537279
01204.png,384,512,46,3.3618350558810763,569195,589824,36.299206641120804
01212.png,384,512,30,4.5188344319661455,573527,589824,34.05085271057844
01223.png,384,512,66,3.839753892686632,558307,589824,34.99910386868115
01227.png,384,512,56,3.915708753797743,572090,589824,35.50633222294099
01242.png,384,512,40,3.2240431043836804,573495,589824,37.17434991875856
01249.png,384,512,47,3.1919131808810763,572962,589824,37.118995419710565
01267.png,384,512,32,2.4849107530381946,523069,589824,38.238029045816766
01270.png,384,512,47,3.0591244167751737,555124,589824,37.08470911648491
01299.png,384,512,37,3.5286966959635415,570970,589824,36.252129277057826
01301.png,180,240,33,2.2124922839506174,107839,129600,37.959365158293075
01320.png,180,240,35,2.2375925925925926,108572,129600,37.90550802043172
01331.png,180,240,35,2.342793209876543,110353,129600,37.85208117025904
01345.png,384,512,30,2.9714457194010415,527470,589824,36.12132925232912
01388.png,384,512,31,3.021823459201389,521457,589824,35.79212935571938
01393.png,384,512,39,3.090121799045139,505006,589824,34.90348684988459
01406.png,384,512,33,3.0416395399305554,503945,589824,35.01815039130979
01413.png,384,512,32,3.043702867296007,505301,589824,35.066891140797
01415.png,384,512,33,3.037687513563368,504468,589824,35.068831225254385
01422.png,384,512,34,3.0904405381944446,505081,589824,34.867608519301974
01432.png,384,512,32,2.8336910671657987,510513,589824,36.199793345766516
01437.png,384,512,60,4.031392415364583,538732,589824,33.2867344357575
01442.png,384,512,49,4.839152018229167,539544,589824,31.500986520151816
01443.png,384,512,53,5.1149342854817705,550882,589824,31.573553871748036
01454.png,384,512,60,3.639646742078993,565581,589824,34.95517943106598
01462.png,384,512,65,3.5892791748046875,566189,589824,35.05634605455458
01471.png,384,512,57,3.5746222601996527,567225,589824,35.117040685149746
01482.png,384,512,60,3.4661763509114585,562134,589824,35.1234926344165
01486.png,384,512,76,3.552925957573785,563868,589824,35.03035623944947
01492.png,384,512,67,3.4477674696180554,559020,589824,35.24804826019998
01494.png,240,400,48,2.9071631944444443,248468,288000,35.37817087933897
01505.png,240,400,45,2.96915625,254720,288000,35.39891819583984
01511.png,240,400,44,2.9718194444444443,254805,288000,35.38829957963834
01527.png,240,400,42,2.8372777777777776,251930,288000,35.724260875874094
01531.png,384,512,56,2.181893242730035,477233,589824,36.820670447313304
