image_names,VIF,SCD,MI,Qabf,SSIM,MS_SSIM,FMI
00004N.png,1.03626289651758,1.78304967407887,4.68633788805827,0.635396054524384,0.978410006308219,0.970457990991236,0.966749580402794
00008N.png,1.09159248606115,1.64858815778799,5.4493322712106,0.687775896087307,0.981374210822567,0.979812814247831,0.958057939203398
00012N.png,1.00428584130031,1.69325219844452,4.65576658242076,0.650566737885017,0.976449720324541,0.966610153853042,0.951837867606758
00016N.png,1.03033157745504,1.68035675246288,4.1943943985672,0.652296735533449,0.976495923586738,0.970395107920295,0.947352061393833
00020N.png,1.15900145904202,1.67998898891071,3.33495185400083,0.64454179146899,0.988327168919423,0.983915858526431,0.96499121815459
00024N.png,1.12355516888139,1.85335525307495,4.06816283062278,0.655150655605039,0.983748458944309,0.980646399553631,0.958166182077561
00028N.png,1.22241732648013,1.89148101351856,4.51348801205516,0.675539232863712,0.989170530354033,0.987086077573282,0.968980253629537
00032N.png,1.25491086719426,1.86845292571515,3.89611202399171,0.715140379676547,0.986929904754473,0.982837358587505,0.956056192005663
00036N.png,1.20099741781111,1.90062548056295,3.28754399107931,0.690713120176436,0.988728080854185,0.986718132440866,0.960168785966235
00040N.png,1.20550104942141,1.92521565054186,3.33039025185838,0.661054745057783,0.989198167662472,0.984195563668523,0.969475042071621
00047N.png,1.11008741929799,1.86595555654605,4.38989807229119,0.696349216284698,0.981118189401491,0.973185100909381,0.957561007838158
00051N.png,1.15748889191,1.82526501483944,4.07484107159259,0.703571275744083,0.979138890465208,0.967913249125564,0.946939256964973
00055D.png,1.01139425870812,1.71864368347254,6.69540838670653,0.793525802732201,0.9819496750045,0.987492230541042,0.900737216364959
00081D.png,1.00970210478338,1.62912256175416,6.85299106912221,0.760180583750046,0.976798812205847,0.974957868100054,0.920998890918657
00085D.png,1.02406039669562,1.58344295319782,7.0040247446153,0.741968616526469,0.976886171106584,0.979577193644855,0.925514766935108
00091D.png,0.982331816910268,1.78653132391293,7.29312241370319,0.753576711813203,0.976161098419327,0.972149107714305,0.920460606438217
00095D.png,0.978888956818312,1.6892166036795,6.46769316128997,0.77083044832464,0.976642408615447,0.968019697071127,0.898006016675132
00099D.png,0.970902393539175,1.60964847366969,6.11597982614914,0.757987644808422,0.972909188333544,0.979376529344137,0.877682646265676
00103D.png,0.904208047849422,1.63547491924876,5.74209583905546,0.702189603483919,0.960941468277117,0.955151057695837,0.895865003389178
00107D.png,0.909912489027017,1.68338587988759,5.09849106462378,0.680732021929915,0.957999307298104,0.951776210075611,0.917075351021004
00111D.png,0.758056681348133,1.46897547843057,4.75617497141989,0.605207853077278,0.926511299852955,0.904160085491194,0.911800197660191
00115D.png,0.871512513489906,1.71460837780266,4.76974852954134,0.633600904220334,0.954698394105989,0.951212377671657,0.916309248145786
00119D.png,0.882169782258527,1.86553107592348,4.43486625912706,0.653532749083849,0.961156948356626,0.94517044658993,0.929973884060542
00123D.png,1.05065077589236,1.77699241943701,6.73524480518813,0.747652980440201,0.970645176680253,0.975923603071689,0.920380491857242
00127D.png,1.00033437286859,1.62928841725854,6.67950364974735,0.7475490702792,0.969626953303425,0.971314228355087,0.932312179979937
00131D.png,0.972927010897394,1.831349660719,5.87196423316486,0.708883810235892,0.961795351981079,0.960363068857814,0.924976072893798
